Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	Mguttatus<58>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
29532	1	1	2	0	0	1	2	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
22121	0	1	1	0	4	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	3	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
26848	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
866	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
18269	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0
26372	0	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	0	1	0	2	1	1	1	1	1	1	1	0	1	1	1	1	1	2	2	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1
4193	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	3	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	1	0	1	1	2	1	0	0	2	1	1	0	0	1	1	1	1	0	1	1
4503	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
15646	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0
14828	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
27386	0	1	0	1	0	1	0	1	1	1	1	1	1	1	2	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
14203	1	1	2	0	0	1	0	1	1	1	1	0	1	1	2	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38240	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
30253	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
13377	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1
4273	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1
18106	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	2	2	0	0	1	1	1	1	0	1	1	1	1	0	1	0
17699	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1
8371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12359	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
14298	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43791	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
7499	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	2	2	1	0	1	1	2	1	1	1	1	2	1	1
15004	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	2	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
379	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25256	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
13286	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
30692	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	2	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1
12429	1	1	0	0	0	1	1	1	1	1	1	1	0	0	2	0	0	0	1	1	1	2	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	2	1	0	1	0	2	1	0	1	1	0	1	1
12431	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39227	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22518	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
7389	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1
19093	0	1	3	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	2	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	2	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1
33914	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
28949	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2773	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
13806	2	1	2	0	0	1	1	1	1	3	1	0	0	1	0	1	1	0	2	0	1	0	0	0	1	1	1	5	1	0	1	1	1	1	1	0	0	1	1	1	1	0	3	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	1
24807	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1
6512	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
19301	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
42927	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8941	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
43290	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	2	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1
20344	0	1	0	0	4	1	0	1	1	1	1	1	1	1	1	0	0	3	0	0	0	2	1	0	1	1	2	1	1	1	1	1	1	0	1	0	1	2	0	0	2	0	0	1	3	1	1	1	2	1	1	1	1	1	2	1	1	0	1	1
17495	1	1	1	0	2	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	2	1	1	1	0	1	1	0	1	2	2	1	0	1	1	1	1	1	1	0	0	1	2	1	1
5023	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
25550	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1
36831	2	1	0	1	0	2	1	2	1	1	2	2	0	0	0	0	0	0	0	1	1	1	0	1	2	1	0	1	2	3	1	2	1	1	2	2	2	1	1	1	1	0	1	1	1	0	2	1	1	0	1	0	1	2	0	1	1	2	3	2
33938	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1337	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	2	1	2	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1
41594	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	2	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
6421	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33944	0	1	1	0	6	1	0	1	1	1	1	0	1	1	0	1	1	2	0	0	1	2	1	1	1	1	1	1	1	2	1	0	1	0	1	0	1	2	0	0	1	0	0	1	3	0	0	0	2	0	1	1	0	1	1	1	1	0	1	1
7562	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	3	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	2	1	1	1	0	0	1	2	1	1	1	2	1	1	0	1	1	1	1	1	0	1	1
27130	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	2	1	0	1	0	1	0	0	1	1	1	1	1	1	1
19648	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
23286	0	1	0	1	2	1	1	1	1	0	1	1	1	1	1	0	2	4	2	0	0	0	0	2	1	1	2	0	1	0	1	1	1	0	1	0	0	3	1	0	1	0	0	1	3	2	1	0	3	0	1	2	1	1	1	1	1	0	0	1
22949	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
4873	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	2	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1
30039	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37586	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
42278	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
22953	0	0	0	0	0	1	0	2	1	0	3	3	0	0	1	0	0	0	0	1	0	0	4	0	1	0	0	0	1	1	0	2	0	1	2	2	1	1	0	1	2	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	3	4	1
36527	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36058	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1825	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	0	1	1	0	0	1	2	2	1	1	1	1	1	0	1	1	1	1	1	1	2	1
275	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	2	1	1	1	1	1
36850	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
14394	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1
28288	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
3201	2	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1
10274	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1
15174	1	1	0	2	0	1	2	1	1	1	1	2	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1
42716	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1334	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42470	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	2	2	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	0	0	1	2	1	0	0	2	0	1	1	0	1	2	1	1	0	1	1
7952	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1
37245	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	2	1	0	1	1	1	0	1	1	1	1	1	0	1	1
32837	1	1	0	0	1	1	0	1	1	1	1	0	2	1	1	1	2	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	0	1	1
7878	0	1	1	0	0	1	0	1	1	1	1	1	1	1	2	1	2	0	0	1	0	1	0	1	1	1	0	0	1	2	1	1	0	1	1	2	2	1	0	0	1	0	1	0	1	0	2	2	1	1	1	0	2	2	1	0	1	2	1	2
32835	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	2	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	2	1	1	1	1	0	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1
26105	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	3	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	2	0	1	2	1	1	0	1	0
17447	2	1	1	2	0	1	1	1	1	0	1	1	1	1	2	0	0	0	1	1	0	0	0	0	1	1	0	0	1	2	1	1	0	1	1	3	1	1	1	0	2	0	0	1	1	0	1	0	1	3	1	0	1	1	0	0	1	0	0	1
36744	0	1	0	0	3	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
38653	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	3	1	0	1	0	0	1	1	1	1	2	1	0	1	1	1	0	1	0	0	2	1	0	3	1	1	1	2	1	1	1	2	0	1	1	1	1	0	1	1	1	1	1
39433	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
8786	1	1	2	0	0	1	0	1	1	0	1	0	1	1	1	1	3	0	0	3	0	1	1	1	1	1	0	0	1	2	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1
214	0	1	1	0	0	1	0	1	1	1	1	2	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16349	1	1	1	1	0	1	1	1	1	1	1	2	0	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	2	1
43099	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23654	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	2	1	0	0	1	0	1	1	1	2	0	1	0	1	1	1	1	1	0	1	2	1	1	2	0	0	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	0	1
41337	0	1	0	0	2	1	1	1	1	1	1	0	1	1	0	0	1	2	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	0	2	1	0	1	0	0	1	5	9	0	0	2	1	1	1	0	0	1	1	1	0	1	0
1335	0	1	2	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	3	1	2	0	0	2	1	1	0	2	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1
13888	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1
36562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23252	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36532	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
28344	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39088	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	3	1	0	0	0	1	1	1	1	2	1	1	1	1	0	1	0	1	1	1	2	1	0	1	0	1	1	3	3	1	1	2	1	1	1	1	1	1	1	1	0	1	1
30509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1
2295	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	2	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
28897	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1
6106	0	1	1	0	2	1	1	1	1	0	1	0	1	1	1	1	1	3	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	2	1	0	1	1	0	1	2	1	1	0	2	1	1	1	1	1	0	1	1	0	1	1
6105	0	1	1	0	1	1	2	1	1	1	1	1	0	0	0	1	0	2	2	2	2	0	1	2	1	1	1	1	1	0	1	1	1	1	1	0	0	2	2	1	1	1	0	1	2	1	1	0	2	0	1	0	0	1	0	1	1	1	0	1
24126	0	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
4335	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	2	1	1	0	1	1
40488	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40512	0	1	0	1	0	1	0	1	1	1	1	2	1	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	2	1	2	2	2	1	1	1	2	2	0	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	0	1	1
