Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea	Mguttatus	Slycopersicum
JSG25055	25055	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG10640	10640	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2
JSG33581	33581	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
JSG25430	25430	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG22327	22327	1	1	1	1	0	1	2	0	1	1	3	2	1	0	2	1	1	1	1	1	1	1	0	2	1	1	1	1	1	0	1
JSG18598	18598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG09426	9426	1	1	2	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG13972	13972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	0
JSG10657	10657	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	7	2
JSG35200	35200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG29621	29621	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG12404	12404	1	1	1	1	1	1	1	2	2	2	0	1	1	1	1	1	0	1	2	1	1	1	0	0	1	2	2	1	1	1	1
JSG31871	31871	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG24492	24492	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
JSG35212	35212	1	2	0	3	0	2	1	1	1	0	1	2	1	1	2	0	3	0	0	0	2	2	1	3	1	2	0	0	2	0	0
JSG36688	36688	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0
JSG24774	24774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG06037	6037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG32243	32243	1	0	2	1	2	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	0	1	1	0	0	0
JSG20251	20251	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG24776	24776	2	1	0	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG05158	5158	2	0	0	2	2	2	2	1	2	2	1	1	1	0	0	2	1	0	1	0	2	2	1	0	1	2	0	0	1	1	1
JSG32625	32625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG11653	11653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	10
JSG05728	5728	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG29866	29866	1	0	3	1	3	1	1	1	1	1	1	1	0	1	1	1	0	1	1	2	1	2	2	3	0	2	0	2	0	0	0
JSG24193	24193	1	1	1	1	1	1	1	1	1	2	1	2	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	7	1	1
JSG31312	31312	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG14978	14978	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG13389	13389	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	3	2
JSG28376	28376	1	1	1	0	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	3	1	1	1	1	1	1	2
JSG11221	11221	2	1	1	1	2	1	1	2	2	1	0	2	1	1	0	2	0	1	0	0	1	0	1	1	1	2	1	0	2	1	1
JSG11827	11827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	0	0
JSG15068	15068	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	0	0
JSG09557	9557	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG30716	30716	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1
JSG01527	1527	1	1	1	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	2	1	1	2	0	1
JSG20455	20455	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	0	0	1	2	1	1	2	1	1
JSG21545	21545	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1
JSG43780	43780	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG00898	898	2	2	1	0	2	1	1	1	0	0	3	1	0	1	0	2	1	0	3	2	0	0	2	2	2	2	1	0	0	0	0
JSG29266	29266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG41413	41413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG24937	24937	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2
JSG03806	3806	2	1	1	1	1	1	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
JSG43467	43467	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG34526	34526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG14345	14345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG24422	24422	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1
JSG12732	12732	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG33359	33359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG38345	38345	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
JSG40568	40568	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG09837	9837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG31040	31040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG02303	2303	2	1	1	1	1	2	1	1	2	2	2	1	0	0	0	2	2	0	1	1	1	1	2	0	1	1	0	1	2	1	1
JSG04269	4269	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG00878	878	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG17415	17415	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG08794	8794	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG27167	27167	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG13228	13228	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	0	2	1	1
JSG36337	36337	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG42310	42310	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG32097	32097	1	1	1	1	1	1	1	1	1	2	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG20151	20151	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG07367	7367	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG18175	18175	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	1
JSG31476	31476	2	1	1	1	1	0	2	0	2	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	2	3
JSG01666	1666	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG21673	21673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG34566	34566	1	2	1	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG04992	4992	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG31764	31764	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	0	0
JSG16968	16968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG02341	2341	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG13391	13391	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0
JSG24271	24271	1	0	1	0	1	2	1	1	2	1	2	1	0	2	0	1	1	2	1	1	0	1	1	2	0	2	0	1	2	1	1
JSG37442	37442	1	1	2	1	1	1	1	0	2	2	1	1	2	1	0	3	1	1	1	0	2	1	1	1	1	1	0	0	0	1	0
JSG43743	43743	1	1	2	1	1	1	2	1	2	1	0	1	1	1	1	0	1	1	1	1	2	1	1	0	1	1	1	2	1	1	1
JSG24270	24270	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
JSG39546	39546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	0	1	1
JSG39951	39951	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	2	1	0
JSG04211	4211	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	2	3	0
JSG26873	26873	1	2	1	1	0	1	1	1	1	1	2	0	1	2	2	1	1	1	2	1	2	1	1	1	0	1	1	1	0	1	1
JSG24104	24104	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG16794	16794	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	0	1	1	1	1	2	1	1
JSG28618	28618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0
JSG10405	10405	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG21668	21668	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG29205	29205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG30413	30413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG06095	6095	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG04212	4212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG07241	7241	2	1	1	1	1	2	1	0	2	2	0	1	0	0	0	2	1	0	1	1	1	1	1	1	1	1	0	2	3	2	1
JSG01861	1861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG15018	15018	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	2	0	2	0	1	1	1	1
JSG26512	26512	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
JSG43100	43100	1	1	2	1	2	1	1	0	1	1	0	1	0	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	0	0	0
JSG25236	25236	1	1	1	1	1	2	1	1	1	2	1	0	0	1	1	1	2	1	2	2	0	0	0	1	0	2	1	1	1	3	1
JSG02158	2158	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	2	1	0	0	2
JSG12446	12446	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
JSG01442	1442	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
JSG11085	11085	1	1	1	1	1	2	1	1	1	1	1	1	1	1	0	2	1	1	1	0	1	1	1	2	1	1	2	2	1	1	1
JSG03621	3621	1	2	1	0	1	1	1	1	1	1	0	1	0	2	2	2	2	1	0	1	1	1	2	2	1	1	1	1	0	0	0
JSG01768	1768	1	1	1	1	1	1	1	1	1	1	1	0	1	3	2	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG10921	10921	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
JSG24722	24722	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	0	0	0
JSG34824	34824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG01173	1173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG28429	28429	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	0	0
JSG30028	30028	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	0	1
JSG09240	9240	2	1	1	0	1	1	2	1	2	2	0	1	1	0	1	2	0	2	1	0	1	1	0	1	2	1	1	1	2	1	1
JSG20748	20748	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG31351	31351	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	0	1	0	1	2	1	1
JSG17152	17152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0
JSG18881	18881	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG26070	26070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0	1	1	1	1	1	1	1	1	3	1	1
JSG07303	7303	1	2	0	0	2	1	0	0	0	0	2	3	1	2	1	0	1	2	1	0	0	1	1	0	1	0	1	2	2	0	0
JSG14133	14133	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG10863	10863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG27396	27396	1	1	0	1	0	0	1	1	2	2	1	1	1	1	1	2	2	0	1	1	1	2	1	1	0	1	1	1	2	1	2
JSG37180	37180	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG13313	13313	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG16626	16626	1	1	1	2	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	3	1	1	1	1	1	1	0	0	0
JSG39047	39047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG27461	27461	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1
JSG39257	39257	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG38683	38683	1	1	1	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	0	0
JSG26080	26080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
JSG03606	3606	2	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1
JSG43683	43683	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG29675	29675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1
JSG16630	16630	1	1	1	0	0	0	1	0	2	0	1	0	1	1	0	1	1	2	1	1	2	0	1	2	2	1	1	1	4	2	0
JSG14607	14607	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
JSG30497	30497	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	2	1	1
JSG01731	1731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG24709	24709	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	0	1	1	2	2	0	0
JSG41225	41225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	2	1
JSG15948	15948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG40351	40351	2	0	1	1	1	2	2	0	2	2	0	1	1	0	0	2	1	1	0	0	1	1	2	0	1	2	0	1	2	2	1
JSG15951	15951	1	0	1	1	1	1	1	0	2	2	1	1	2	1	0	1	1	0	1	2	1	1	1	1	1	1	1	1	3	1	1
JSG31604	31604	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0
JSG03676	3676	1	1	1	1	1	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	2	0	1	1	1
JSG43715	43715	1	5	0	1	2	2	0	0	3	2	1	2	1	1	0	1	0	0	0	1	2	2	0	0	2	2	1	2	0	0	0
JSG01737	1737	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG01325	1325	2	1	2	0	0	1	1	1	1	1	1	2	1	1	0	1	1	0	1	1	2	1	1	1	1	0	1	1	1	1	2
JSG37053	37053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG03699	3699	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG19675	19675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG36221	36221	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG42505	42505	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1
JSG08929	8929	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG35054	35054	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
JSG26566	26566	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG07720	7720	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	0	2
JSG26331	26331	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG26231	26231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1
JSG04645	4645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
JSG25500	25500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG42445	42445	1	1	0	1	0	1	1	1	3	1	0	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG22510	22510	2	1	1	1	1	2	0	1	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
JSG11313	11313	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG11381	11381	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG42945	42945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
JSG43313	43313	1	1	0	1	0	1	1	2	1	1	2	1	1	1	1	1	0	1	1	1	1	1	0	3	1	1	0	2	1	1	1
JSG08533	8533	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
JSG36842	36842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG14176	14176	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG39364	39364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0
JSG28121	28121	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	0	1	1	1
JSG32699	32699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	2	1	1
JSG15814	15814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1
JSG35176	35176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG20702	20702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG03870	3870	1	0	2	2	1	1	1	1	2	2	1	2	0	0	0	1	1	1	0	0	2	1	1	1	1	2	1	1	2	0	1
JSG25663	25663	2	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG08042	8042	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
JSG07479	7479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	2	1	1	1
JSG00249	249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
JSG10734	10734	2	1	1	1	2	0	1	0	2	2	0	0	0	1	1	2	0	0	1	1	0	2	0	1	1	1	1	2	4	2	2
JSG17558	17558	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG15647	15647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
JSG39264	39264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG08895	8895	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG43165	43165	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG29637	29637	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
JSG07875	7875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG20774	20774	1	1	1	2	1	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
JSG31593	31593	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG05842	5842	1	1	3	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	3	1	1
JSG14793	14793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
JSG37945	37945	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
JSG03697	3697	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1
