Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Mguttatus	Oeuropea	Slycopersicum
OG0028126	28126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0013371	13371	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0
OG0020947	20947	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0
OG0018092	18092	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	3	1
OG0025366	25366	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OG0006191	6191	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1
OG0014174	14174	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OG0001890	1890	3	3	2	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	1	3	1
OG0009601	9601	2	1	1	2	1	1	2	2	2	2	1	1	2	0	2	2	1	0	1	1	2	2	2	2	1	2	1	2	1	2	2
OG0028011	28011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OG0016104	16104	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	0	1	1	1	0	1	0
OG0015790	15790	1	0	1	0	2	1	0	0	1	0	5	2	1	1	0	0	0	3	0	1	3	0	2	2	1	1	0	0	0	0	0
OG0010721	10721	2	2	0	0	2	1	1	0	2	2	1	2	2	1	0	2	1	1	2	1	2	1	1	0	0	2	2	2	2	2	1
OG0021896	21896	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000050	50	6	5	14	5	7	8	7	4	9	7	14	12	9	9	6	8	6	7	6	10	8	7	13	11	11	6	9	11	5	18	1
OG0025981	25981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0021025	21025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8
OG0007280	7280	3	2	1	1	1	3	2	1	0	2	1	1	0	1	1	1	2	1	3	1	1	3	2	0	2	2	2	3	4	6	3
OG0007446	7446	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	0	2	0
OG0028049	28049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0020768	20768	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0
OG0015348	15348	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0010544	10544	2	2	0	1	0	2	3	1	3	3	1	0	0	0	0	2	1	2	0	0	1	3	1	1	1	1	1	1	3	6	1
OG0023133	23133	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0007067	7067	1	1	2	2	2	2	2	2	1	2	2	2	3	0	1	1	1	1	2	1	2	2	2	3	1	2	2	3	2	1	1
OG0020218	20218	0	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0
OG0019336	19336	1	0	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	2	1
OG0026591	26591	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0004981	4981	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
OG0022804	22804	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1
OG0001100	1100	4	2	3	4	3	4	4	4	4	4	2	3	4	3	2	4	2	5	2	4	4	6	4	2	4	4	5	4	1	3	1
OG0019243	19243	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1	2	0	0	0	2	1	1	0	0	0	1	0	0	0
OG0015979	15979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0
OG0015940	15940	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0022948	22948	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0008891	8891	2	2	1	2	2	2	2	2	2	2	1	1	1	2	1	2	1	0	2	1	2	2	2	1	2	2	2	0	2	2	1
OG0021083	21083	3	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0013457	13457	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0007190	7190	1	1	3	2	3	1	2	2	1	2	2	6	1	1	1	1	1	1	1	3	1	1	2	0	1	3	2	10	0	1	0
OG0007926	7926	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	1	0	3	1
OG0001844	1844	5	3	2	3	3	3	3	4	3	3	3	2	3	3	2	3	2	3	3	3	3	3	3	3	3	2	3	3	1	3	1
OG0015393	15393	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0
OG0005263	5263	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2
OG0003955	3955	3	3	2	3	2	3	2	2	2	3	1	1	1	3	3	3	2	2	2	2	2	3	2	1	2	1	1	2	1	2	1
OG0012520	12520	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2	1	2
OG0007365	7365	3	3	2	2	2	2	2	2	2	2	1	2	2	1	0	2	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1
OG0004204	4204	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	1	3	1
OG0028327	28327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0012964	12964	2	1	0	2	2	2	2	2	2	2	0	0	0	1	1	2	0	1	0	1	0	2	0	0	0	1	0	2	2	2	1
OG0020828	20828	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
OG0008612	8612	1	2	2	2	2	1	2	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	2	2	2	2	2	2	1	2	1
OG0000885	885	2	3	3	4	4	3	2	2	5	8	2	3	3	1	4	9	4	2	4	4	4	5	3	4	3	8	3	4	1	1	6
OG0000312	312	4	6	2	5	4	5	6	5	5	5	3	5	4	4	2	7	6	5	4	3	4	5	6	5	8	7	5	4	5	5	4
OG0023964	23964	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OG0024243	24243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1
OG0018640	18640	1	0	1	1	0	0	1	1	1	2	1	1	0	0	0	1	1	2	0	1	0	1	1	1	1	1	1	1	0	0	0
OG0005905	5905	1	1	3	2	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	3	2	1	3	1	1	1	1
OG0023797	23797	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000976	976	4	4	3	4	5	4	3	2	4	4	3	4	4	4	2	4	4	4	3	3	4	3	3	4	3	5	3	5	3	5	3
OG0017854	17854	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1
OG0008460	8460	1	1	1	3	1	1	1	1	1	3	1	2	2	1	2	2	1	1	2	2	2	2	1	2	1	2	2	3	1	3	0
OG0018479	18479	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	2	1	1
OG0021583	21583	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
OG0024933	24933	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0001315	1315	2	3	3	3	3	3	5	3	3	3	3	2	4	3	3	3	3	3	3	5	4	3	3	5	3	2	3	3	4	4	0
OG0018920	18920	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0
OG0019622	19622	1	0	1	2	1	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	0
OG0019806	19806	1	4	0	0	0	1	1	2	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0
OG0001996	1996	3	3	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	2	3	1
OG0023885	23885	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OG0015766	15766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0
OG0000199	199	2	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	7	6	5	6	6	6	8	6	7	6	6	2	0	1
OG0027547	27547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OG0027675	27675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0016231	16231	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	2	2	1
OG0021852	21852	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
OG0020014	20014	1	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
OG0001861	1861	4	4	3	2	2	3	3	2	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	4	3	3	2	3	2	3	2
OG0003741	3741	3	2	3	2	2	2	2	1	1	2	3	2	2	3	2	2	2	2	2	2	2	2	3	2	1	2	2	1	1	3	1
OG0011767	11767	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	0	2	2	2	1	1	1	2	1	1	1	1	1	1	0
OG0027037	27037	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0015061	15061	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0
OG0022473	22473	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0015512	15512	1	1	0	1	2	1	1	0	3	1	1	1	3	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	2	2
OG0018400	18400	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1
OG0010991	10991	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	0	1	1	2	1	2	1	2	1	2	1	2	1
OG0022634	22634	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OG0026618	26618	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0013171	13171	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	0	2	0
OG0000602	602	4	5	5	3	3	6	5	5	4	3	4	4	4	4	5	4	4	5	4	3	4	3	4	5	5	3	4	4	3	4	2
OG0023664	23664	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0024698	24698	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0007070	7070	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	2	3	2	2	1	1	2	2	1	1	2	2	0
OG0022899	22899	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OG0020068	20068	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	2	1	0	1	0	1	2	0	0	0
OG0016698	16698	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	2	0	0	1	1	1	1	1	1	1	1	1	1	1
OG0012143	12143	0	2	0	0	0	3	3	3	0	0	2	0	0	3	4	0	0	0	4	2	0	0	1	3	3	0	2	0	0	0	0
OG0015477	15477	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
OG0012174	12174	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	2	1	1	1	1	2	0	3	0
OG0027756	27756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0007226	7226	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	0	1	1
OG0001802	1802	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	1	3	2
OG0015132	15132	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	2	2	1
OG0003222	3222	3	1	2	2	3	2	3	3	3	3	2	2	1	1	1	3	2	3	2	2	2	2	3	3	3	3	2	3	1	2	1
OG0015110	15110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
OG0017474	17474	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0
OG0006518	6518	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	1	2	1	2	1	1	0
OG0026953	26953	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0010646	10646	1	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	0
OG0017697	17697	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0026605	26605	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0010026	10026	2	2	1	1	2	1	2	1	2	2	1	2	1	2	0	3	2	0	1	2	2	2	2	0	1	2	0	1	2	2	1
OG0013974	13974	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0019524	19524	1	1	0	0	0	3	1	1	0	0	3	0	0	1	0	0	0	0	2	0	0	0	2	1	0	0	1	0	0	0	0
OG0000235	235	1	3	6	8	6	5	6	5	6	6	7	6	5	4	6	8	6	8	5	5	5	5	6	8	6	7	4	8	0	2	0
OG0016123	16123	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0023785	23785	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0012642	12642	1	1	1	0	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	2	2	1	1	0	2	1
OG0014422	14422	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0007963	7963	2	2	2	2	0	2	2	1	2	3	2	2	1	1	2	2	2	2	2	2	2	2	2	0	2	2	0	2	1	2	1
OG0003282	3282	1	2	4	6	2	1	2	3	3	4	2	2	1	2	1	4	2	3	1	1	1	1	6	2	4	0	2	4	0	1	0
OG0005898	5898	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	2	2	2	1	3	1
OG0025622	25622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
OG0008866	8866	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	2	1
OG0007928	7928	1	3	2	2	1	1	2	3	2	2	3	2	2	1	1	1	2	1	2	2	2	1	2	1	0	2	3	2	0	4	0
OG0010119	10119	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1
OG0002331	2331	3	2	2	3	2	3	3	4	3	4	2	2	3	3	2	3	2	2	1	1	3	3	3	3	4	4	4	2	2	4	2
OG0003847	3847	1	2	2	0	1	4	4	2	0	0	6	3	0	4	3	0	0	0	1	1	4	0	4	7	5	0	3	1	0	0	0
OG0022423	22423	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0
OG0012397	12397	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
OG0027129	27129	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0025597	25597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
OG0015746	15746	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0
OG0014895	14895	1	1	1	1	1	0	0	1	1	2	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
OG0000702	702	5	3	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4	1	5	2
OG0001140	1140	3	3	4	3	4	3	3	3	3	3	4	4	3	3	3	3	3	4	3	4	3	4	3	4	4	3	4	3	1	9	1
OG0025927	25927	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0008920	8920	1	2	1	1	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	3	1	2
OG0007642	7642	1	2	2	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	3	1
OG0003920	3920	2	1	1	2	1	2	6	4	1	2	3	1	1	1	2	2	2	3	1	1	1	2	2	3	3	2	4	2	1	1	1
OG0007897	7897	2	1	2	2	2	1	1	1	2	2	1	2	2	1	2	2	1	2	0	1	2	2	2	1	1	2	2	3	2	3	3
OG0016250	16250	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1
OG0028053	28053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OG0025599	25599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
OG0028306	28306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0006617	6617	2	1	1	2	2	2	2	1	2	2	2	1	2	0	1	2	2	1	3	1	2	2	2	1	0	2	2	2	1	4	6
OG0020189	20189	1	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	3	0
OG0019698	19698	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0
OG0009443	9443	1	1	1	2	1	1	2	4	1	1	2	1	1	1	1	1	1	1	1	0	1	2	3	5	3	1	2	1	1	1	1
OG0006534	6534	2	2	2	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2
OG0025975	25975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0017537	17537	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0
OG0027179	27179	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OG0009826	9826	1	1	4	2	1	1	0	1	2	1	1	3	3	1	0	3	0	1	1	0	2	1	1	1	1	2	1	2	0	8	0
OG0002821	2821	3	3	2	2	3	3	2	2	3	2	3	2	3	2	1	3	2	2	3	2	3	3	2	2	3	3	3	2	2	1	1
OG0016363	16363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0
OG0024925	24925	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0012549	12549	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	2	1
OG0022909	22909	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OG0023009	23009	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0010456	10456	1	2	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1
OG0006035	6035	2	2	2	1	3	2	2	1	3	2	1	3	1	2	1	2	2	2	2	2	3	3	2	2	1	2	2	2	1	2	1
OG0001532	1532	4	4	3	2	3	4	3	3	3	3	2	3	3	4	4	4	3	3	2	4	3	2	3	3	3	3	2	3	1	4	1
OG0027898	27898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OG0010630	10630	1	1	2	1	2	1	1	1	2	1	1	1	2	0	1	1	1	1	1	1	2	1	1	0	2	2	2	1	1	1	4
OG0009694	9694	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	2	2	1	3	2	1
OG0003926	3926	3	2	1	4	2	3	2	1	3	2	1	2	2	2	2	2	1	1	1	2	2	3	2	2	3	2	1	2	1	4	2
OG0022033	22033	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OG0023266	23266	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0021146	21146	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
OG0008582	8582	3	1	2	0	1	2	1	1	1	2	4	1	1	2	1	2	2	2	2	2	2	1	1	2	2	1	1	1	1	3	1
OG0011303	11303	1	2	1	2	2	0	2	1	1	3	1	1	0	4	1	1	1	0	1	0	2	0	1	1	2	1	1	1	0	0	0
OG0018921	18921	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	2	1
OG0003201	3201	2	2	2	2	3	2	3	3	2	3	2	1	3	2	2	4	3	0	0	2	2	3	3	3	3	2	3	3	1	1	3
OG0009509	9509	1	1	2	2	2	2	2	0	2	2	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	0	2	0
OG0016161	16161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	0	1	1	1	1	1	1	0
OG0013273	13273	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1
OG0004355	4355	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2
OG0012521	12521	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	0	2	0	2	0	1	1	1	1
OG0005243	5243	3	3	0	1	2	2	2	2	2	2	3	1	2	2	2	2	2	1	2	1	1	2	1	2	2	2	2	3	1	3	1
OG0023545	23545	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0014653	14653	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	2	1	1	1	1	1	2	1
OG0020680	20680	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1
OG0007310	7310	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	1
OG0000148	148	6	5	8	5	6	5	5	6	5	4	5	6	9	5	6	8	7	4	6	6	6	6	6	4	7	3	5	5	19	8	3
OG0024391	24391	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0015954	15954	1	2	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	0	1	1	1	1	1	1	1	0	1	2	1
OG0028155	28155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OG0005469	5469	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	3	1
OG0024450	24450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OG0021593	21593	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0010215	10215	2	0	2	1	1	2	2	1	2	2	1	2	1	1	0	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1
OG0025386	25386	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OG0016578	16578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0
