Family ID	<61>	FRAX08<12>	<33>	FRAX05<50>	Mguttatus<62>	FRAX25<26>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	empty<58>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
7099	2	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
1807	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	4	4	6	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	1	1	4	4	6	4	4	4	4	4	4	4	4	4	4	4
33442	2	5	4	2	2	4	6	2	6	6	4	6	5	3	4	0	5	3	4	3	2	4	3	8	6	4	6	4	2	4	6	6	3	5	3	4	5	6	6	6	2	3	3	2	2	3	1	2	5	5	6	3	4	4	5	6	3	3	6	5	4	6
27504	1	4	4	4	1	3	4	4	4	4	4	4	4	4	4	0	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	6	4	3	4	4	4	4	1	1	4	4	6	3	4	4	4	4	4	4	4	4	4	4
28683	1	7	5	1	2	5	6	4	4	6	5	4	2	4	5	0	6	4	3	0	4	4	3	4	3	3	6	5	3	5	6	8	4	4	3	4	4	5	6	6	4	4	2	3	4	4	1	0	7	6	6	4	4	3	6	6	3	3	6	7	3	7
19173	2	6	5	4	2	4	5	3	5	5	5	5	4	4	5	0	4	3	4	4	3	4	3	4	5	4	5	5	4	5	5	4	4	5	4	4	5	5	5	5	3	4	5	4	5	4	1	2	4	2	5	4	4	3	4	5	4	4	5	3	3	4
11746	1	4	5	4	1	4	5	4	4	5	5	4	4	5	5	0	3	4	4	4	4	4	4	4	4	4	5	5	4	4	5	4	4	4	4	4	4	5	5	5	4	4	4	4	4	4	1	1	4	4	5	4	4	4	4	5	5	4	5	4	4	4
35297	1	3	4	6	1	3	5	4	7	5	4	7	8	2	4	0	3	3	3	2	4	6	5	3	7	3	5	5	4	3	5	3	5	7	5	6	7	4	4	5	4	6	3	4	4	5	1	1	3	3	5	2	5	3	3	4	2	5	5	2	7	3
38046	3	4	4	4	3	5	5	4	5	5	4	5	3	4	4	0	4	4	4	1	4	5	4	4	4	4	5	4	4	4	5	2	4	5	4	5	5	6	5	5	4	3	3	4	4	4	1	2	4	4	5	3	4	3	4	5	5	4	5	4	4	4
40281	2	3	4	4	2	4	4	4	4	4	4	4	4	4	4	0	4	3	4	8	4	4	3	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	8	4	3	4	4	3	4	1	1	4	4	8	4	4	4	4	4	4	4	4	4	4	4
2507	1	5	4	4	1	4	5	4	5	5	4	5	4	4	4	0	2	4	4	7	4	5	3	3	4	4	5	4	4	3	5	5	4	5	4	5	5	3	5	7	4	4	5	6	2	4	1	1	4	2	7	4	4	4	2	5	4	4	5	4	4	5
1536	1	5	4	4	1	3	6	2	7	6	3	7	9	4	4	0	4	3	2	1	2	5	3	4	5	3	6	4	2	2	6	4	4	7	3	6	7	7	6	6	2	6	2	3	2	3	1	1	6	6	6	3	4	3	6	6	4	3	6	5	9	6
7141	1	3	4	4	2	4	4	4	4	4	4	4	4	4	4	0	4	4	4	5	4	4	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	0	4	4	5	4	4	4	4	4	4	4	4	5	4	4
10217	2	3	4	3	2	4	4	4	4	4	4	4	4	4	4	0	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	2	4	4	5	4	4	4	4	4	4	4	4	4	4	4
20573	2	4	5	6	2	4	5	3	5	5	5	5	4	4	5	0	4	2	4	4	3	4	4	4	4	4	5	5	4	4	5	4	5	5	4	4	5	3	4	5	3	4	6	3	4	4	1	2	4	4	5	4	5	4	4	4	4	4	5	4	3	4
10087	2	3	4	5	1	5	5	5	5	5	4	5	5	4	4	0	3	3	5	4	4	4	4	2	4	3	5	5	2	4	5	4	5	5	4	4	5	3	4	5	5	4	7	4	4	5	1	3	4	4	5	4	5	3	4	4	3	4	5	3	3	4
28176	1	4	4	5	1	4	4	4	4	4	4	4	4	4	4	0	5	4	4	2	4	4	4	4	4	3	4	4	4	4	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	4	1	1	4	4	4	4	4	4	4	4	4	4	4	4	5	4
210	2	5	5	5	2	3	5	4	5	5	5	5	4	5	5	0	3	3	4	4	5	3	5	4	3	4	5	5	4	3	5	6	5	5	5	4	5	4	5	5	5	4	5	4	4	5	1	2	4	4	5	3	5	4	4	5	5	5	5	4	4	5
34564	1	6	4	4	0	5	6	1	4	6	4	4	4	4	4	0	4	4	3	8	3	3	3	6	4	3	6	4	3	4	6	6	4	4	3	4	4	6	6	8	3	4	1	3	3	3	1	1	5	5	8	3	4	3	5	6	4	3	6	4	4	6
10229	3	4	4	4	2	3	4	4	4	5	4	4	3	4	4	0	4	5	4	4	4	3	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	3	4	6	4	4	4	3	4	4	1	3	4	4	6	4	4	3	4	4	4	4	5	3	4	4
29391	2	5	5	3	2	4	5	3	5	5	5	5	1	5	5	0	5	5	5	4	4	3	2	5	4	5	5	5	5	5	5	3	4	4	4	4	5	3	5	6	4	4	6	2	4	4	1	2	5	5	6	5	5	3	5	5	5	4	5	5	5	5
38132	2	4	5	4	2	4	4	4	4	5	5	4	4	5	5	0	4	3	3	6	4	3	4	4	4	4	4	5	4	5	4	4	4	4	4	4	4	4	4	6	4	4	4	4	1	4	1	1	4	4	6	4	4	4	4	4	6	4	5	4	3	4
15781	1	4	5	3	1	4	5	4	4	5	5	4	4	4	5	0	4	4	4	5	4	4	4	4	3	4	5	5	5	5	5	4	5	4	5	4	4	5	5	6	4	4	2	4	4	5	1	1	4	4	6	3	5	4	4	5	4	5	5	4	3	4
3805	5	4	4	3	4	3	5	3	4	5	4	4	3	4	4	0	3	5	4	5	4	4	4	4	4	3	5	4	4	4	5	5	4	4	4	4	4	5	5	6	4	4	3	4	4	4	1	6	4	3	6	4	4	4	3	5	4	4	5	4	4	5
19965	1	4	4	4	1	4	5	4	5	5	4	5	4	4	4	0	4	4	4	4	4	3	4	4	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	1	4	4	5	3	4	4	4	4	4	4	5	4	5	4
20836	2	4	5	4	2	2	5	4	4	5	5	4	4	4	5	0	4	4	4	4	4	4	4	4	2	3	5	5	5	4	5	4	5	4	5	4	4	5	5	5	4	4	4	4	5	5	1	2	5	5	5	3	5	4	5	5	4	5	5	4	4	5
33718	2	3	4	5	2	4	4	4	4	5	4	4	3	4	4	0	4	4	5	4	4	4	3	4	4	4	4	5	5	4	4	4	5	4	5	4	4	4	4	5	4	4	4	4	4	5	1	1	4	4	5	2	5	3	4	4	4	5	5	4	4	4
32771	2	3	4	3	1	3	5	4	4	5	4	4	3	4	4	0	5	4	3	6	3	4	4	4	4	4	5	4	3	4	5	7	4	4	4	4	4	4	5	6	4	3	4	4	4	4	1	2	5	5	6	3	4	3	5	5	4	4	5	5	4	5
14514	2	4	4	3	1	4	4	4	4	4	4	4	3	4	4	0	4	4	4	6	4	3	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	6	4	4	4	3	4	4	1	2	4	3	6	4	4	4	4	4	4	4	4	3	4	4
29898	3	1	4	4	3	2	5	5	5	5	4	5	2	4	4	0	4	3	4	6	4	3	5	5	4	5	5	5	5	3	5	4	5	4	5	4	5	5	5	7	5	4	5	3	3	5	1	4	5	5	7	4	5	3	5	5	4	5	5	4	4	5
583	1	5	4	4	1	4	5	4	4	5	4	4	4	4	4	0	4	4	4	4	4	4	4	4	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4	5	4	4	4	4	3	4	1	1	4	4	5	4	4	4	4	4	4	4	5	2	3	4
16954	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	4	4	2	4	3	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
532	1	4	3	3	1	3	6	3	6	6	3	6	7	2	3	0	5	5	4	2	4	9	3	7	3	4	6	4	4	2	6	5	4	7	4	7	6	6	6	6	4	5	3	3	3	4	1	1	5	3	6	2	4	3	5	6	2	4	6	3	4	5
10983	1	4	4	5	2	5	5	4	5	5	4	5	4	3	4	0	4	4	3	4	3	4	4	5	3	4	5	4	4	4	5	4	4	4	4	4	4	6	5	5	4	4	4	4	3	4	1	0	4	3	5	3	4	3	4	5	3	4	5	3	5	4
17149	6	2	5	4	10	2	5	3	5	5	5	5	4	5	5	0	2	4	1	6	3	4	3	5	5	5	5	5	4	4	5	4	4	5	4	5	5	2	5	7	3	5	4	3	3	4	1	3	4	4	7	3	4	4	4	5	6	4	5	3	5	4
25639	5	4	4	3	2	3	5	3	5	5	4	5	3	3	4	0	3	4	4	7	4	4	3	4	3	4	5	4	4	3	5	4	4	4	4	4	5	4	4	7	4	3	6	4	4	4	1	8	4	4	7	3	4	3	4	4	3	4	5	2	5	4
5397	1	4	5	4	1	4	5	4	4	5	5	4	4	5	5	0	3	4	4	4	5	4	4	4	3	4	5	5	4	3	5	3	5	4	4	4	4	4	5	5	5	4	3	4	4	5	1	1	5	5	5	4	5	4	5	5	5	4	5	5	4	5
3917	4	3	4	4	3	4	4	3	4	4	4	4	4	4	4	0	4	4	4	6	4	4	4	4	2	4	4	4	4	3	4	3	4	4	4	4	4	4	4	6	4	4	3	4	4	4	1	6	4	3	6	3	4	4	4	4	4	4	4	4	3	4
31203	3	2	5	4	2	4	5	4	5	5	5	5	4	5	5	0	2	4	4	6	6	4	3	3	3	5	5	5	5	3	5	2	5	5	5	4	5	4	4	7	5	4	5	3	4	5	1	5	3	3	7	4	5	3	3	4	6	5	5	3	4	3
31797	1	4	4	4	1	4	5	3	5	5	4	5	4	4	4	0	4	4	4	4	4	4	4	4	5	4	5	4	4	4	5	5	4	5	4	5	5	4	5	5	4	5	4	4	4	4	1	1	4	4	5	4	4	2	4	5	4	4	5	4	5	5
28357	3	3	4	4	2	4	5	3	5	5	4	5	4	4	4	0	4	5	4	2	3	4	3	4	4	4	5	4	4	4	5	4	4	5	4	4	5	4	4	5	3	4	5	4	3	4	1	3	4	4	5	4	4	4	4	4	4	4	5	4	4	4
31248	2	2	4	2	2	4	5	3	5	5	4	5	5	4	4	0	4	4	3	6	3	6	2	4	4	4	5	4	3	5	5	3	3	5	3	5	5	5	5	6	3	5	4	2	4	3	1	2	4	4	6	4	3	3	4	5	4	3	5	4	5	4
41930	2	3	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	3	4	4	4	4	4	4	4	4	4	4	4	5	4	2	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	2	4	4	5	4	4	4	4	4	4	4	4	4	4	4
4614	2	4	5	4	2	4	5	4	4	5	5	4	4	5	5	0	4	4	4	5	4	3	2	4	4	4	5	5	4	4	5	4	4	4	4	4	4	5	5	6	4	4	3	4	4	4	1	1	4	4	6	3	4	4	4	5	5	4	5	4	4	4
165	1	4	4	4	1	4	5	3	4	5	4	4	4	4	4	0	4	4	4	4	4	4	4	5	3	4	5	4	4	4	5	4	4	4	4	4	4	5	5	5	4	4	4	4	4	4	1	1	4	4	5	4	4	4	4	5	4	4	5	4	4	4
43012	2	4	4	4	2	4	4	4	4	4	4	4	4	4	4	0	4	4	4	3	5	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	3	2	4	1	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4
19119	3	3	4	3	3	5	5	4	5	5	4	5	3	4	4	0	5	2	4	4	4	4	3	3	3	5	5	4	4	4	5	3	4	4	4	4	4	2	4	6	4	4	4	4	4	4	1	2	4	4	6	4	4	4	4	4	4	4	5	4	6	4
17551	2	2	5	4	2	5	5	5	5	5	5	5	2	4	5	0	3	4	5	4	4	4	5	4	4	4	5	5	5	4	5	3	5	4	5	4	5	5	5	5	5	4	5	5	4	5	1	2	4	3	5	4	5	4	3	5	4	5	5	4	3	4
25348	2	3	4	4	2	4	5	4	5	5	4	5	2	4	4	0	3	4	4	6	4	3	4	4	5	4	5	4	5	4	5	4	4	5	4	5	5	3	4	6	4	5	4	4	4	4	1	1	4	4	6	4	4	4	4	4	4	4	5	3	4	4
26210	1	2	4	4	0	5	5	4	4	5	4	4	3	4	4	0	7	3	3	3	4	4	5	4	2	3	5	4	3	4	5	4	4	4	4	4	4	6	6	5	4	3	3	3	3	4	1	1	7	7	5	4	4	5	7	6	3	4	5	7	4	6
14462	3	2	4	4	3	4	5	4	5	5	4	5	4	4	4	0	2	2	4	3	4	4	4	5	6	5	5	4	3	4	5	3	4	5	4	4	5	4	5	5	4	4	5	4	3	4	1	3	3	3	5	3	4	4	3	5	4	4	5	3	4	3
13229	1	2	6	5	0	3	4	5	4	5	6	4	2	3	5	0	4	3	5	3	6	2	7	4	4	3	4	6	7	6	4	3	6	4	7	4	4	4	4	5	6	4	3	8	4	6	1	1	4	3	5	3	6	3	4	4	3	7	5	3	3	4
19190	1	5	3	6	1	4	6	3	6	6	3	6	3	3	3	0	6	3	3	3	2	2	5	7	7	1	6	5	4	3	6	6	5	3	5	3	3	7	7	6	3	3	2	5	2	5	1	0	7	7	6	3	5	3	7	7	1	5	6	4	4	7
31174	3	4	4	4	2	4	4	4	4	4	4	4	3	4	4	0	3	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	5	3	4	1	3	4	3	5	4	4	4	3	4	4	4	4	4	3	4
22677	2	5	5	3	2	3	5	3	5	5	5	5	5	5	5	0	6	4	4	7	4	3	1	5	3	6	5	5	5	5	5	5	4	5	4	5	5	3	5	8	4	5	5	2	2	4	1	2	5	3	8	5	4	3	5	5	6	4	5	2	5	5
14914	1	4	4	2	1	3	5	4	4	5	4	4	4	4	4	0	5	4	3	5	4	3	4	4	3	4	5	4	6	4	5	4	4	4	4	3	4	5	5	6	4	3	4	4	4	4	1	1	5	3	6	4	4	4	5	5	4	4	5	3	4	5
16861	7	2	4	2	15	3	4	3	4	4	4	4	2	4	4	0	4	2	3	9	5	4	3	4	3	3	4	4	4	6	4	2	4	4	4	4	4	3	4	9	4	3	7	2	1	4	2	0	4	3	8	2	4	4	4	4	4	4	4	7	4	4
28130	2	4	4	4	2	4	4	4	4	4	4	4	4	4	4	0	4	3	4	3	4	4	4	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4
40842	2	4	4	4	2	4	4	4	4	4	4	4	4	4	4	0	4	4	4	5	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	3	4	1	1	4	4	5	4	4	3	4	4	5	4	4	4	2	4
15934	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	5	4	4	5	4	4	4	1	1	4	4	5	4	4	4	4	4	4	4	4	4	4	4
30294	3	3	5	5	2	3	4	5	4	5	4	4	3	5	5	0	3	3	5	3	5	5	5	3	3	4	4	5	5	2	4	3	5	4	5	4	4	3	3	5	5	4	3	5	3	5	1	3	3	3	5	4	5	5	3	3	5	5	5	2	4	3
399	1	4	4	3	1	5	5	4	4	5	4	4	3	4	4	0	4	4	4	4	4	4	4	5	4	4	5	4	4	4	5	4	4	4	4	4	4	4	5	5	4	4	4	3	4	4	1	1	4	4	5	4	4	4	4	5	4	4	5	3	4	4
14870	3	2	5	4	5	3	5	3	5	5	5	5	2	5	5	0	3	5	5	5	4	3	2	4	5	4	5	5	4	5	5	6	4	3	4	3	5	3	5	6	4	3	5	3	4	4	1	2	5	2	6	5	5	3	3	5	4	4	5	5	3	5
31271	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	1	4	4	5	4	4	4	4	4	4	4	4	4	4	4
16011	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	3	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	1	4	4	5	4	4	3	4	4	4	4	4	4	4	4
32865	2	3	4	4	1	4	4	5	4	5	4	4	3	4	4	0	3	4	4	6	5	4	4	4	4	4	4	5	4	4	4	2	5	4	5	4	4	3	4	6	5	4	4	5	3	5	1	2	4	4	6	4	5	4	4	4	4	4	5	3	4	4
30275	3	3	5	5	3	5	5	4	5	5	5	5	3	5	5	0	3	3	4	5	5	4	3	4	3	3	5	5	4	4	5	4	5	4	4	4	5	5	5	6	5	3	5	2	3	5	1	2	5	3	6	5	5	5	3	5	4	4	5	5	4	5
11062	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	4	4	3	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
19461	3	2	4	4	3	2	5	4	5	5	4	5	4	4	4	0	5	3	4	4	4	5	3	5	4	4	5	5	5	4	5	3	5	5	5	5	5	3	5	5	4	5	5	5	2	5	1	2	4	3	5	4	5	4	4	5	4	5	5	3	5	4
12734	3	3	4	3	5	3	6	4	6	6	4	6	6	4	4	0	3	8	3	2	3	7	2	3	7	3	6	4	3	3	6	3	4	6	3	6	6	6	6	6	4	3	3	3	3	4	1	2	3	2	6	4	4	2	3	6	3	3	6	3	3	3
34279	1	8	4	2	1	4	6	3	6	6	4	6	3	3	4	0	3	5	3	9	4	3	3	4	4	3	6	4	4	5	6	4	4	4	4	3	6	4	5	9	4	2	6	4	4	4	1	1	4	3	9	3	4	3	3	5	3	4	6	4	5	4
24965	2	3	4	4	2	4	5	4	5	5	4	5	4	4	4	0	4	4	3	3	4	4	3	3	4	4	5	4	4	4	5	4	4	5	4	5	5	4	4	5	4	5	5	4	4	4	1	2	4	3	5	4	4	3	4	4	4	4	5	4	4	4
13146	3	4	4	4	3	3	5	4	5	5	4	5	4	4	4	0	4	4	4	5	4	2	5	4	3	4	5	4	4	4	5	4	4	4	4	3	5	4	5	6	4	3	5	4	3	4	1	3	5	3	6	4	4	3	4	5	4	4	5	5	4	5
1595	1	4	4	4	1	4	4	3	4	4	4	4	4	4	4	0	4	4	4	4	3	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	5	3	4	4	4	3	4	1	1	4	4	5	4	4	4	4	4	4	4	4	4	4	4
7646	2	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	1	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
38341	2	5	4	4	2	4	5	4	5	5	4	5	4	4	4	0	2	3	4	5	4	4	4	4	5	4	5	4	4	4	5	4	4	4	4	4	4	3	4	6	4	4	3	4	4	4	1	1	4	2	6	4	4	4	2	4	4	4	5	4	4	4
7069	2	1	3	5	1	3	4	3	4	5	3	4	2	3	3	0	4	3	3	18	4	3	4	3	3	6	4	4	4	3	4	4	4	4	4	4	4	3	4	17	4	4	4	4	3	4	1	2	4	4	15	3	4	3	4	4	3	4	5	4	4	4
1057	2	4	5	3	1	4	5	5	5	5	5	5	2	5	5	0	3	1	4	3	7	3	4	5	7	1	5	5	4	5	5	5	5	3	6	3	4	5	5	5	6	3	3	6	3	6	1	2	4	2	5	4	5	3	3	5	5	4	5	4	4	5
18820	2	4	4	4	2	4	5	4	5	5	4	5	5	4	4	0	3	5	4	3	4	4	2	4	4	4	5	4	4	5	5	4	4	5	4	4	5	3	4	5	4	4	4	4	2	4	1	2	3	3	5	4	4	4	3	4	4	4	5	3	4	4
11335	3	3	4	4	2	3	4	4	4	4	4	4	3	4	4	0	3	3	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	3	4	1	3	4	4	5	4	4	4	4	4	4	4	4	4	4	4
12237	2	6	4	2	3	5	6	2	6	6	4	6	5	2	3	0	6	4	5	3	1	4	1	6	6	3	6	4	2	4	6	7	3	5	2	4	5	8	7	6	2	4	3	1	4	2	1	1	6	6	6	2	4	2	6	7	2	2	6	4	2	7
4114	2	4	4	4	2	4	5	4	4	5	4	4	4	4	4	0	5	4	4	5	4	4	4	3	4	4	5	4	4	3	5	3	4	4	4	4	4	5	5	6	4	3	4	4	3	4	1	2	5	4	6	4	4	3	5	5	4	4	5	4	4	5
27359	12	3	3	3	3	2	4	3	4	4	3	4	3	3	3	0	2	3	3	4	3	3	3	4	4	2	4	3	3	3	4	3	3	3	3	3	4	4	4	4	3	2	4	3	3	3	3	23	3	3	4	3	3	3	3	4	3	3	4	3	4	3
6214	2	7	3	2	2	4	6	3	5	6	3	5	3	3	3	0	5	4	3	4	2	3	2	9	3	3	7	3	3	3	6	7	3	3	3	3	4	6	7	6	3	3	4	3	2	3	1	2	6	5	6	3	3	3	5	7	3	3	6	6	5	7
2146	2	3	4	4	2	2	4	2	4	4	4	4	4	4	4	0	4	4	4	6	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	5	4	4	5	4	1	2	4	4	6	3	4	3	4	4	4	4	4	4	3	4
40996	1	2	4	4	0	3	5	3	5	5	4	5	6	4	4	0	4	5	3	5	4	4	6	4	3	4	5	5	4	4	5	1	5	5	6	5	5	4	4	6	4	5	4	6	3	5	1	1	4	4	6	4	5	4	4	4	4	6	5	3	4	4
41896	1	4	4	4	1	4	4	4	4	4	4	4	4	4	4	0	5	3	3	4	4	3	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	1	4	4	5	4	4	4	4	4	4	4	4	4	4	4
3322	2	3	4	4	2	4	4	4	4	4	4	4	4	4	4	0	4	4	4	5	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	3	4	3	4	4	1	2	4	4	5	4	4	4	4	4	3	4	4	4	3	4
23055	2	3	4	3	2	3	5	4	5	5	4	5	4	4	4	0	4	4	3	4	4	4	4	4	4	4	5	4	4	4	5	4	4	5	4	5	5	4	4	5	4	5	4	4	4	4	1	2	4	4	5	4	4	4	4	4	4	4	5	3	5	4
30833	2	5	4	3	2	4	5	3	5	5	4	5	3	4	4	0	3	3	3	4	4	4	3	4	3	4	5	4	5	4	5	3	4	4	4	4	5	6	5	5	4	4	5	4	3	4	1	2	4	4	5	4	4	3	4	5	4	4	5	4	4	4
31343	2	4	4	4	1	4	4	3	4	4	4	4	4	4	4	0	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	1	2	4	4	5	4	4	3	4	4	4	4	4	4	3	4
22017	1	3	4	3	2	3	5	3	6	5	4	6	7	4	4	0	3	5	3	3	3	7	3	4	6	3	5	4	3	3	5	4	4	7	4	7	6	3	4	5	3	6	2	4	3	4	1	0	4	3	5	3	4	3	3	4	4	3	5	4	4	4
41825	2	3	4	4	2	3	5	3	5	5	4	5	3	4	4	0	5	4	4	8	3	3	3	5	3	3	5	4	4	2	5	4	4	3	4	3	4	2	5	8	3	3	4	4	4	4	1	2	5	5	8	4	4	5	5	5	4	4	5	5	5	5
26661	3	3	4	4	2	3	4	4	4	4	4	4	4	4	4	0	4	4	4	0	3	4	4	5	5	4	4	4	4	5	4	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4	1	3	4	4	4	4	4	4	4	4	4	4	4	3	3	4
4757	1	3	5	4	1	3	4	3	4	5	4	4	2	5	5	0	5	5	5	4	4	2	4	3	3	6	4	5	4	3	4	4	4	3	4	3	3	4	4	6	4	3	3	4	3	4	1	1	4	4	6	5	5	4	4	4	7	4	5	3	4	4
8921	2	4	4	3	2	4	4	3	4	4	4	4	4	4	4	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	4	5	4	4	4	3	4	4	1	1	4	4	5	4	4	4	4	4	4	4	4	4	4	4
6259	1	4	4	4	2	4	5	4	5	5	4	5	4	4	4	0	4	4	3	2	4	3	4	4	4	4	5	4	5	4	5	4	4	4	4	3	5	4	4	5	4	3	6	4	4	4	1	0	4	4	5	3	4	4	4	4	4	4	5	4	4	4
42537	2	4	4	4	1	4	4	3	4	4	4	4	4	4	4	0	4	4	3	3	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	1	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4
15877	2	3	4	4	2	3	4	4	4	4	4	4	4	4	4	0	4	4	4	5	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	2	4	5	4	3	4	4	4	4	1	2	4	3	5	4	4	4	4	4	4	4	4	3	4	4
7235	1	4	4	3	1	4	5	4	5	5	4	5	4	4	4	0	4	4	4	4	4	4	4	4	4	4	5	4	4	3	5	4	4	5	4	4	5	3	4	5	4	4	5	4	3	4	1	0	4	4	5	4	4	4	4	4	4	4	5	4	4	4
10390	3	3	4	4	3	4	4	4	4	4	4	4	4	4	4	0	4	4	4	4	4	3	4	4	4	3	4	4	4	4	4	3	4	4	4	3	4	4	4	4	4	3	3	4	3	4	1	3	4	4	4	4	4	4	4	4	5	4	4	4	3	4
10636	2	4	4	5	3	3	4	4	4	4	4	4	4	4	4	0	3	4	4	6	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	1	1	4	4	6	4	4	4	4	4	4	4	4	3	4	4
22711	2	4	5	6	2	3	4	4	3	5	5	3	3	5	5	0	4	2	4	2	5	2	4	5	3	3	5	5	2	4	5	7	5	3	4	3	3	5	5	5	5	3	2	3	4	5	1	2	6	4	5	5	5	4	4	5	3	4	5	6	2	6
16074	1	3	6	4	0	2	5	3	4	6	6	4	5	3	5	0	5	4	6	2	3	2	5	4	2	5	6	6	5	4	6	6	5	4	5	3	4	7	6	6	3	3	2	4	6	5	1	1	6	7	6	3	6	4	6	6	3	5	6	3	3	6
34216	2	3	4	4	1	4	4	4	4	4	4	4	4	4	4	0	4	3	4	2	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
26964	0	5	6	5	0	6	6	4	6	6	6	6	5	6	6	0	2	5	4	0	2	6	4	5	3	4	6	6	2	5	6	7	5	6	4	6	6	4	6	6	4	5	1	3	3	4	1	0	3	3	6	8	5	5	3	6	4	4	6	2	5	6
42016	3	3	4	3	2	3	4	5	4	4	4	4	4	4	4	0	4	4	2	3	4	3	5	4	4	4	4	4	5	4	4	5	4	4	5	4	4	1	4	4	5	4	4	4	4	5	1	3	4	4	4	4	4	4	4	4	4	5	4	4	4	4
